DLiP-ID	DLiP-Mol-ID	Vendor-ID	Standard Inchi(RDKit)	Standard Inchi Key(RDKit)	Canonical SMILES(RDKit)	SMILES(SDF)	MW(SDF)	MW(RDKit)	MW Monoisotopic(RDKit)	MolLogP(RDKit)	XLogP(SDF)	XLogP(CDK)	ALogP(SDF)	Num H Acceptors(SDF)	nHAcceptors(SDF)	HBA(RDKit)	HBA Lipinski(RDKit)	Num H Donors(SDF)	nHDonors(SDF)	HBD(RDKit)	HBD Lipinski(RDKit)	PSA(SDF)	PSA(RDKit)	RO3 Pass	Num RO5 Violations	Num Lipinski RO5 Violations	nBonds(SDF)	nRigidBonds(SDF)	nRotatableBonds(SDF)	nRotatableBonds(RDKit)	nRings(SDF)	nRings(RDKit)	Aromatic Rings(RDKit)	nAtoms(SDF)	Heavy Atoms(RDKit)	QED Weighted(RDKit)	Molecular Formula(SDF)	PPI Type(SDF)	PDB ID(SDF)	Receptor Chain(SDF)	Protein Name Receptor(SDF)	Peptide Chain(SDF)	Protein Name Peptide(SDF)	ELM ID(SDF)	Motif Sequence(SDF)	Physical Form Apperance(SDF)	Quantity of Sample mg(SDF)	Box Num(SDF)	Box Position(SDF)	fCsp3(SDF)	nCarbons(SDF)	nHetAtoms(SDF)	nHalide(SDF)	Year(SDF)	error
J00055	26899		InChI=1S/C32H35F6N3O/c1-3-7-22(2)40-16-14-29(15-17-40)41(21-23-8-5-4-6-9-23)30(42)39-28-12-10-24(11-13-28)25-18-26(31(33,34)35)20-27(19-25)32(36,37)38/h4-6,8-13,18-20,22,29H,3,7,14-17,21H2,1-2H3,(H,39,42)	HJHQBAUPIVPILW-UHFFFAOYSA-N	CCCC(C)N1CCC(N(Cc2ccccc2)C(=O)Nc2ccc(-c3cc(C(F)(F)F)cc(C(F)(F)F)c3)cc2)CC1		None	591.64	591.26843206	9.0783	None	8.764	None	None	None	2	4	None	None	1	1	None	35.58		2	2	None	None	None	8	None	4	3	None	42	0.265406180283233											None			None	None	None	None		
J00056	26900		InChI=1S/C26H34IN3O3/c1-4-8-19(2)29-15-13-22(14-16-29)30(18-20-9-6-5-7-10-20)26(32)28-24-12-11-21(17-23(24)27)25(31)33-3/h5-7,9-12,17,19,22H,4,8,13-16,18H2,1-3H3,(H,28,32)	HUFDGICJAVDTTB-UHFFFAOYSA-N	CCCC(C)N1CCC(N(Cc2ccccc2)C(=O)Nc2ccc(C(=O)OC)cc2I)CC1		None	563.48	563.164489948	5.76490000000001	None	5.978	None	None	None	4	6	None	None	1	1	None	61.88		2	2	None	None	None	8	None	3	2	None	33	0.327713466011351											None			None	None	None	None		
J00057	26901		InChI=1S/C23H25F6N3O/c1-16(22(24,25)26)31-12-10-20(11-13-31)32(15-17-6-3-2-4-7-17)21(33)30-19-9-5-8-18(14-19)23(27,28)29/h2-9,14,16,20H,10-13,15H2,1H3,(H,30,33)	UAJFXGCSIVHXQY-UHFFFAOYSA-N	CC(N1CCC(N(Cc2ccccc2)C(=O)Nc2cccc(C(F)(F)F)c2)CC1)C(F)(F)F		None	473.461	473.19018174	6.1547	None	5.974	None	None	None	2	4	None	None	1	1	None	35.58		1	1	None	None	None	5	None	3	2	None	33	0.528676934347663											None			None	None	None	None		
J00058	26902		InChI=1S/C25H34FN3O/c1-4-8-20(3)28-15-13-22(14-16-28)29(18-21-9-6-5-7-10-21)25(30)27-24-17-19(2)11-12-23(24)26/h5-7,9-12,17,20,22H,4,8,13-16,18H2,1-3H3,(H,27,30)	CBOJLFDAHJRMCY-UHFFFAOYSA-N	CCCC(C)N1CCC(N(Cc2ccccc2)C(=O)Nc2cc(C)ccc2F)CC1		None	411.565	411.268590928	5.82122000000001	None	5.572	None	None	None	2	4	None	None	1	1	None	35.58		1	1	None	None	None	7	None	3	2	None	30	0.622913791020848											None			None	None	None	None		
J00059	26903		InChI=1S/C24H30F3N3O/c1-3-7-17(2)29-14-12-19(13-15-29)30(16-18-8-5-4-6-9-18)24(31)28-21-11-10-20(25)22(26)23(21)27/h4-6,8-11,17,19H,3,7,12-16H2,1-2H3,(H,28,31)	IFLCZRZUYFEYRO-UHFFFAOYSA-N	CCCC(C)N1CCC(N(Cc2ccccc2)C(=O)Nc2ccc(F)c(F)c2F)CC1		None	433.518	433.23409724	5.79100000000001	None	5.457	None	None	None	2	4	None	None	1	1	None	35.58		1	1	None	None	None	7	None	3	2	None	31	0.561115307966525											None			None	None	None	None		
J0005A	26904		InChI=1S/C24H31ClFN3O/c1-3-7-18(2)28-14-12-21(13-15-28)29(17-19-8-5-4-6-9-19)24(30)27-23-16-20(25)10-11-22(23)26/h4-6,8-11,16,18,21H,3,7,12-15,17H2,1-2H3,(H,27,30)	ARNXJBQVHBNUCB-UHFFFAOYSA-N	CCCC(C)N1CCC(N(Cc2ccccc2)C(=O)Nc2cc(Cl)ccc2F)CC1		None	431.983	431.213968512	6.16620000000001	None	5.757	None	None	None	2	4	None	None	1	1	None	35.58		1	1	None	None	None	7	None	3	2	None	30	0.568821219813909											None			None	None	None	None		
J0005B	26905		InChI=1S/C24H31Cl2N3O/c1-3-8-18(2)28-15-13-20(14-16-28)29(17-19-9-5-4-6-10-19)24(30)27-22-12-7-11-21(25)23(22)26/h4-7,9-12,18,20H,3,8,13-17H2,1-2H3,(H,27,30)	PZESZTBMNOOSDN-UHFFFAOYSA-N	CCCC(C)N1CCC(N(Cc2ccccc2)C(=O)Nc2cccc(Cl)c2Cl)CC1		None	448.438	447.184417972	6.68050000000001	None	6.218	None	None	None	2	4	None	None	1	1	None	35.58		1	1	None	None	None	7	None	3	2	None	30	0.512878133218104											None			None	None	None	None		
J0005C	26906		InChI=1S/C25H34N4O3/c1-4-9-19(2)27-16-14-22(15-17-27)28(18-21-10-6-5-7-11-21)25(30)26-23-12-8-13-24(20(23)3)29(31)32/h5-8,10-13,19,22H,4,9,14-18H2,1-3H3,(H,26,30)	QXMMFSITYODKGM-UHFFFAOYSA-N	CCCC(C)N1CCC(N(Cc2ccccc2)C(=O)Nc2cccc([N+](=O)[O-])c2C)CC1		None	438.572	438.263090948	5.59032000000001	None	5.092	None	None	None	4	7	None	None	1	1	None	78.72		1	1	None	None	None	8	None	3	2	None	32	0.430336777907942											None			None	None	None	None		
J0005D	26907		InChI=1S/C22H30N4O/c1-2-3-14-25-15-11-21(12-16-25)26(18-19-8-5-4-6-9-19)22(27)24-20-10-7-13-23-17-20/h4-10,13,17,21H,2-3,11-12,14-16,18H2,1H3,(H,24,27)	YUJHFBQKRCAUAK-UHFFFAOYSA-N	CCCCN1CCC(N(Cc2ccccc2)C(=O)Nc2cccnc2)CC1		None	366.509	366.24196158	4.3802	None	3.262	None	None	None	3	5	None	None	1	1	None	48.47		0	0	None	None	None	7	None	3	2	None	27	0.790966325521518											None			None	None	None	None		
J0005E	26908		InChI=1S/C21H31N5O/c1-3-4-12-25-13-10-20(11-14-25)26(16-18-8-6-5-7-9-18)21(27)23-19-15-22-24(2)17-19/h5-9,15,17,20H,3-4,10-14,16H2,1-2H3,(H,23,27)	SVCRAMBIJRVICQ-UHFFFAOYSA-N	CCCCN1CCC(N(Cc2ccccc2)C(=O)Nc2cnn(C)c2)CC1		None	369.513	369.252860612	3.7187	None	3.414	None	None	None	4	6	None	None	1	1	None	53.4		0	0	None	None	None	7	None	3	2	None	27	0.80922404192661											None			None	None	None	None		
J0005F	26909		InChI=1S/C24H32ClN3O2/c1-3-4-14-27-15-12-21(13-16-27)28(18-19-8-6-5-7-9-19)24(29)26-20-10-11-23(30-2)22(25)17-20/h5-11,17,21H,3-4,12-16,18H2,1-2H3,(H,26,29)	JYUWDWDXSBCVMF-UHFFFAOYSA-N	CCCCN1CCC(N(Cc2ccccc2)C(=O)Nc2ccc(OC)c(Cl)c2)CC1		None	429.992	429.218304944	5.64720000000001	None	5.051	None	None	None	3	5	None	None	1	1	None	44.81		1	1	None	None	None	8	None	3	2	None	30	0.589472379893017											None			None	None	None	None		
J00060	26930		InChI=1S/C26H27F4N3O2/c1-18-7-8-24(35-18)17-32-11-9-23(10-12-32)33(16-19-5-3-2-4-6-19)25(34)31-22-14-20(26(28,29)30)13-21(27)15-22/h2-8,13-15,23H,9-12,16-17H2,1H3,(H,31,34)	WUUFRHDGMGOLPE-UHFFFAOYSA-N	Cc1ccc(CN2CCC(N(Cc3ccccc3)C(=O)Nc3cc(F)cc(C(F)(F)F)c3)CC2)o1		None	489.513	489.203939984	6.44462	None	4.893	None	None	None	3	5	None	None	1	1	None	48.72		1	1	None	None	None	6	None	4	3	None	35	0.405341842718901											None			None	None	None	None		
J00061	26931		InChI=1S/C25H27F4N5O/c1-32-17-30-14-23(32)16-33-9-7-22(8-10-33)34(15-18-5-3-2-4-6-18)24(35)31-21-12-19(25(27,28)29)11-20(26)13-21/h2-6,11-14,17,22H,7-10,15-16H2,1H3,(H,31,35)	NJDUFBKRVVTSLB-UHFFFAOYSA-N	Cn1cncc1CN1CCC(N(Cc2ccccc2)C(=O)Nc2cc(F)cc(C(F)(F)F)c2)CC1		None	489.517	489.215173364	5.27670000000001	None	4.214	None	None	None	4	6	None	None	1	1	None	53.4		1	1	None	None	None	6	None	4	3	None	35	0.479865391187671											None			None	None	None	None		
J00062	26932		InChI=1S/C28H26F4N4OS/c29-21-14-20(28(30,31)32)15-22(16-21)33-27(37)36(17-19-6-2-1-3-7-19)23-10-12-35(13-11-23)18-26-34-24-8-4-5-9-25(24)38-26/h1-9,14-16,23H,10-13,17-18H2,(H,33,37)	UGEULLSDLPSYBU-UHFFFAOYSA-N	O=C(Nc1cc(F)cc(C(F)(F)F)c1)N(Cc1ccccc1)C1CCN(Cc2nc3ccccc3s2)CC1		None	542.602	542.176345332	7.15290000000001	None	5.502	None	None	None	4	5	None	None	1	1	None	48.47		2	2	None	None	None	6	None	5	4	None	38	0.263319769634073											None			None	None	None	None		
J00063	26933		InChI=1S/C28H29F4N3O2/c1-37-26-10-6-5-9-21(26)19-34-13-11-25(12-14-34)35(18-20-7-3-2-4-8-20)27(36)33-24-16-22(28(30,31)32)15-23(29)17-24/h2-10,15-17,25H,11-14,18-19H2,1H3,(H,33,36)	BPGPPMHIOMZCAD-UHFFFAOYSA-N	COc1ccccc1CN1CCC(N(Cc2ccccc2)C(=O)Nc2cc(F)cc(C(F)(F)F)c2)CC1		None	515.551	515.219590048	6.55180000000001	None	5.875	None	None	None	3	5	None	None	1	1	None	44.81		2	2	None	None	None	7	None	4	3	None	37	0.36307360180456											None			None	None	None	None		
J00064	26934		InChI=1S/C24H25F4N5O/c25-19-12-18(24(26,27)28)13-20(14-19)31-23(34)33(15-17-4-2-1-3-5-17)21-6-10-32(11-7-21)16-22-29-8-9-30-22/h1-5,8-9,12-14,21H,6-7,10-11,15-16H2,(H,29,30)(H,31,34)	TXKARCHZOOWKAW-UHFFFAOYSA-N	O=C(Nc1cc(F)cc(C(F)(F)F)c1)N(Cc1ccccc1)C1CCN(Cc2ncc[nH]2)CC1		None	475.49	475.1995233	5.2663	None	3.91	None	None	None	3	6	None	None	2	2	None	64.26		1	1	None	None	None	6	None	4	3	None	34	0.477933870169273											None			None	None	None	None		
J00065	26935		InChI=1S/C25H25F4N5O/c26-20-12-19(25(27,28)29)13-21(14-20)32-24(35)34(16-18-4-2-1-3-5-18)23-6-10-33(11-7-23)17-22-15-30-8-9-31-22/h1-5,8-9,12-15,23H,6-7,10-11,16-17H2,(H,32,35)	OKHSAMOHLIHOLN-UHFFFAOYSA-N	O=C(Nc1cc(F)cc(C(F)(F)F)c1)N(Cc1ccccc1)C1CCN(Cc2cnccn2)CC1		None	487.501	487.1995233	5.33320000000001	None	3.545	None	None	None	4	6	None	None	1	1	None	61.36		1	1	None	None	None	6	None	4	3	None	35	0.477555605308774											None			None	None	None	None		
J00066	26936		InChI=1S/C26H27F4N3OS/c1-18-7-8-24(35-18)17-32-11-9-23(10-12-32)33(16-19-5-3-2-4-6-19)25(34)31-22-14-20(26(28,29)30)13-21(27)15-22/h2-8,13-15,23H,9-12,16-17H2,1H3,(H,31,34)	JSWYCPSQRAJLTQ-UHFFFAOYSA-N	Cc1ccc(CN2CCC(N(Cc3ccccc3)C(=O)Nc3cc(F)cc(C(F)(F)F)c3)CC2)s1		None	505.581	505.181096364	6.91312	None	4.873	None	None	None	3	4	None	None	1	1	None	35.58		2	2	None	None	None	6	None	4	3	None	35	0.369556232734865											None			None	None	None	None		
J00067	26937		InChI=1S/C26H26F4N4O/c27-22-14-21(26(28,29)30)15-23(16-22)32-25(35)34(18-19-4-2-1-3-5-19)24-8-12-33(13-9-24)17-20-6-10-31-11-7-20/h1-7,10-11,14-16,24H,8-9,12-13,17-18H2,(H,32,35)	BNNGGVFMRFZPFH-UHFFFAOYSA-N	O=C(Nc1cc(F)cc(C(F)(F)F)c1)N(Cc1ccccc1)C1CCN(Cc2ccncc2)CC1		None	486.513	486.204274332	5.9382	None	4.708	None	None	None	3	5	None	None	1	1	None	48.47		1	1	None	None	None	6	None	4	3	None	35	0.439072341655351											None			None	None	None	None		
J00068	26938		InChI=1S/C25H27F4N5O/c1-32-12-9-30-23(32)17-33-10-7-22(8-11-33)34(16-18-5-3-2-4-6-18)24(35)31-21-14-19(25(27,28)29)13-20(26)15-21/h2-6,9,12-15,22H,7-8,10-11,16-17H2,1H3,(H,31,35)	PIFRFJYILVNBSH-UHFFFAOYSA-N	Cn1ccnc1CN1CCC(N(Cc2ccccc2)C(=O)Nc2cc(F)cc(C(F)(F)F)c2)CC1		None	489.517	489.215173364	5.27670000000001	None	4.214	None	None	None	4	6	None	None	1	1	None	53.4		1	1	None	None	None	6	None	4	3	None	35	0.479865391187671											None			None	None	None	None		
J00069	26939		InChI=1S/C28H26F4N4O/c29-24-14-23(28(30,31)32)15-25(16-24)34-27(37)36(19-20-5-2-1-3-6-20)26-9-11-35(12-10-26)18-22-8-4-7-21(13-22)17-33/h1-8,13-16,26H,9-12,18-19H2,(H,34,37)	DTOFVQZYBMWVDL-UHFFFAOYSA-N	N#Cc1cccc(CN2CCC(N(Cc3ccccc3)C(=O)Nc3cc(F)cc(C(F)(F)F)c3)CC2)c1		None	510.535	510.204274332	6.41488	None	5.683	None	None	None	3	5	None	None	1	1	None	59.37		2	2	None	None	None	6	None	4	3	None	37	0.389813055449909											None			None	None	None	None		
J0006A	26940		InChI=1S/C28H29F4N3O2/c1-37-26-9-5-8-21(14-26)18-34-12-10-25(11-13-34)35(19-20-6-3-2-4-7-20)27(36)33-24-16-22(28(30,31)32)15-23(29)17-24/h2-9,14-17,25H,10-13,18-19H2,1H3,(H,33,36)	WJRITNRLZGRXDY-UHFFFAOYSA-N	COc1cccc(CN2CCC(N(Cc3ccccc3)C(=O)Nc3cc(F)cc(C(F)(F)F)c3)CC2)c1		None	515.551	515.219590048	6.55180000000001	None	5.875	None	None	None	3	5	None	None	1	1	None	44.81		2	2	None	None	None	7	None	4	3	None	37	0.36307360180456											None			None	None	None	None		
J0006B	26941		InChI=1S/C25H31ClN4OS/c1-3-8-18(2)29-15-13-20(14-16-29)30(17-19-9-5-4-6-10-19)25(31)28-24-27-23-21(26)11-7-12-22(23)32-24/h4-7,9-12,18,20H,3,8,13-17H2,1-2H3,(H,27,28,31)	LJTXLVYHHURILJ-UHFFFAOYSA-N	CCCC(C)N1CCC(N(Cc2ccccc2)C(=O)Nc2nc3c(Cl)cccc3s2)CC1		None	471.07	470.190710292	6.63680000000001	None	5.505	None	None	None	4	5	None	None	1	1	None	48.47		1	1	None	None	None	7	None	4	3	None	32	0.420814515693228											None			None	None	None	None		
J0006C	26942		InChI=1S/C25H36N4O/c1-3-7-20(2)28-16-14-24(15-17-28)29(19-22-8-5-4-6-9-22)25(30)27-18-21-10-12-23(26)13-11-21/h4-6,8-13,20,24H,3,7,14-19,26H2,1-2H3,(H,27,30)	OFOKNLIMYYRCJB-UHFFFAOYSA-N	CCCC(C)N1CCC(N(Cc2ccccc2)C(=O)NCc2ccc(N)cc2)CC1		None	408.59	408.288911772	4.6336	None	4.301	None	None	None	3	5	None	None	2	3	None	61.6		0	0	None	None	None	8	None	3	2	None	30	0.625985123886379											None			None	None	None	None		
J0006D	26943		InChI=1S/C27H40N4O/c1-5-9-22(2)30-18-16-26(17-19-30)31(21-23-10-7-6-8-11-23)27(32)28-25-14-12-24(13-15-25)20-29(3)4/h6-8,10-15,22,26H,5,9,16-21H2,1-4H3,(H,28,32)	GVQSRSVZRZSDFB-UHFFFAOYSA-N	CCCC(C)N1CCC(N(Cc2ccccc2)C(=O)Nc2ccc(CN(C)C)cc2)CC1		None	436.644	436.3202119	5.43530000000001	None	4.725	None	None	None	3	5	None	None	1	1	None	38.82		1	1	None	None	None	9	None	3	2	None	32	0.569183096939687											None			None	None	None	None		
J0006E	26944		InChI=1S/C24H33BrN4O/c1-4-8-19(3)28-15-13-21(14-16-28)29(17-20-9-6-5-7-10-20)24(30)27-22-12-11-18(2)26-23(22)25/h5-7,9-12,19,21H,4,8,13-17H2,1-3H3,(H,27,30)	PFGKGLZYIATNEB-UHFFFAOYSA-N	CCCC(C)N1CCC(N(Cc2ccccc2)C(=O)Nc2ccc(C)nc2Br)CC1		None	473.459	472.183773776	5.83962000000001	None	4.924	None	None	None	3	5	None	None	1	1	None	48.47		1	1	None	None	None	7	None	3	2	None	30	0.514337676557038											None			None	None	None	None		
J0006F	26945		InChI=1S/C22H30ClN5O/c1-3-7-17(2)27-12-10-20(11-13-27)28(16-18-8-5-4-6-9-18)22(29)26-19-14-24-21(23)25-15-19/h4-6,8-9,14-15,17,20H,3,7,10-13,16H2,1-2H3,(H,26,29)	LEMFZWASLGUFGL-UHFFFAOYSA-N	CCCC(C)N1CCC(N(Cc2ccccc2)C(=O)Nc2cnc(Cl)nc2)CC1		None	415.969	415.21388826	4.8171	None	3.392	None	None	None	4	6	None	None	1	1	None	61.36		0	0	None	None	None	7	None	3	2	None	29	0.658461324804574											None			None	None	None	None		
J00070	26966		InChI=1S/C26H37N3O2/c1-5-9-21(3)28-16-14-23(15-17-28)29(19-22-10-7-6-8-11-22)26(30)27-25-13-12-24(31-4)18-20(25)2/h6-8,10-13,18,21,23H,5,9,14-17,19H2,1-4H3,(H,27,30)	AMJCMKXCYYMZBM-UHFFFAOYSA-N	CCCC(C)N1CCC(N(Cc2ccccc2)C(=O)Nc2ccc(OC)cc2C)CC1		None	423.601	423.288577424	5.69072000000001	None	5.115	None	None	None	3	5	None	None	1	1	None	44.81		1	1	None	None	None	8	None	3	2	None	31	0.593073102074696											None			None	None	None	None		
J00071	26967		InChI=1S/C23H31ClN4O/c1-3-7-18(2)27-14-12-21(13-15-27)28(17-19-8-5-4-6-9-19)23(29)26-20-10-11-22(24)25-16-20/h4-6,8-11,16,18,21H,3,7,12-15,17H2,1-2H3,(H,26,29)	ULXRQWIBMJBHEY-UHFFFAOYSA-N	CCCC(C)N1CCC(N(Cc2ccccc2)C(=O)Nc2ccc(Cl)nc2)CC1		None	414.981	414.218639292	5.42210000000001	None	4.433	None	None	None	3	5	None	None	1	1	None	48.47		1	1	None	None	None	7	None	3	2	None	29	0.614905951110513											None			None	None	None	None		
J00072	26968		InChI=1S/C32H39N3O3/c1-4-8-24(2)34-21-19-30(20-22-34)35(23-25-9-6-5-7-10-25)32(37)33-29-17-15-27(16-18-29)26-11-13-28(14-12-26)31(36)38-3/h5-7,9-18,24,30H,4,8,19-23H2,1-3H3,(H,33,37)	JLVVNMOLYDMQRF-UHFFFAOYSA-N	CCCC(C)N1CCC(N(Cc2ccccc2)C(=O)Nc2ccc(-c3ccc(C(=O)OC)cc3)cc2)CC1		None	513.682	513.299142108	6.82730000000001	None	6.85	None	None	None	4	6	None	None	1	1	None	61.88		2	2	None	None	None	9	None	4	3	None	38	0.318758662075838											None			None	None	None	None		
J00073	26969		InChI=1S/C27H33F4N3O/c1-19(21-9-5-6-10-21)33-13-11-25(12-14-33)34(18-20-7-3-2-4-8-20)26(35)32-24-16-22(27(29,30)31)15-23(28)17-24/h2-4,7-8,15-17,19,21,25H,5-6,9-14,18H2,1H3,(H,32,35)	LDLSBQLPYIRIKC-UHFFFAOYSA-N	CC(C1CCCC1)N1CCC(N(Cc2ccccc2)C(=O)Nc2cc(F)cc(C(F)(F)F)c2)CC1		None	491.573	491.255975556	6.92170000000001	None	6.586	None	None	None	2	4	None	None	1	1	None	35.58		1	1	None	None	None	6	None	4	2	None	35	0.445325354183062											None			None	None	None	None		
J00074	26971		InChI=1S/C24H31F2N3O/c1-3-7-18(2)28-14-12-21(13-15-28)29(17-19-8-5-4-6-9-19)24(30)27-23-16-20(25)10-11-22(23)26/h4-6,8-11,16,18,21H,3,7,12-15,17H2,1-2H3,(H,27,30)	ZLHNCFCDDSTTLX-UHFFFAOYSA-N	CCCC(C)N1CCC(N(Cc2ccccc2)C(=O)Nc2cc(F)ccc2F)CC1		None	415.528	415.243519052	5.65190000000001	None	5.296	None	None	None	2	4	None	None	1	1	None	35.58		1	1	None	None	None	7	None	3	2	None	30	0.634068121139637											None			None	None	None	None		
J00075	26972		InChI=1S/C26H36N4O4S/c1-4-8-20(2)29-17-15-24(16-18-29)30(19-22-9-6-5-7-10-22)26(32)27-23-11-13-25(14-12-23)35(33,34)28-21(3)31/h5-7,9-14,20,24H,4,8,15-19H2,1-3H3,(H,27,32)(H,28,31)	CSGLUYXWRCTLRP-UHFFFAOYSA-N	CCCC(C)N1CCC(N(Cc2ccccc2)C(=O)Nc2ccc(S(=O)(=O)NC(C)=O)cc2)CC1		None	500.665	500.245726632	4.1985	None	3.709	None	None	None	5	8	None	None	2	2	None	98.82		1	1	None	None	None	9	None	3	2	None	35	0.537745293396075											None			None	None	None	None		
J00076	26974		InChI=1S/C24H32IN3O/c1-3-9-19(2)27-16-14-21(15-17-27)28(18-20-10-5-4-6-11-20)24(29)26-23-13-8-7-12-22(23)25/h4-8,10-13,19,21H,3,9,14-18H2,1-2H3,(H,26,29)	GPCRWIPHHILMMF-UHFFFAOYSA-N	CCCC(C)N1CCC(N(Cc2ccccc2)C(=O)Nc2ccccc2I)CC1		None	505.444	505.159010644	5.97830000000001	None	6.042	None	None	None	2	4	None	None	1	1	None	35.58		2	2	None	None	None	7	None	3	2	None	29	0.470440206510839											None			None	None	None	None		
J00077	26975		InChI=1S/C25H34ClN3O2/c1-4-8-19(2)28-15-13-21(14-16-28)29(18-20-9-6-5-7-10-20)25(30)27-24-17-22(31-3)11-12-23(24)26/h5-7,9-12,17,19,21H,4,8,13-16,18H2,1-3H3,(H,27,30)	RMGVLLLQZPLHJH-UHFFFAOYSA-N	CCCC(C)N1CCC(N(Cc2ccccc2)C(=O)Nc2cc(OC)ccc2Cl)CC1		None	444.019	443.233955008	6.03570000000001	None	5.511	None	None	None	3	5	None	None	1	1	None	44.81		1	1	None	None	None	8	None	3	2	None	31	0.540808057773526											None			None	None	None	None		
J00078	26977		InChI=1S/C25H34FN3O2/c1-4-8-19(2)28-15-13-21(14-16-28)29(18-20-9-6-5-7-10-20)25(30)27-24-12-11-22(31-3)17-23(24)26/h5-7,9-12,17,19,21H,4,8,13-16,18H2,1-3H3,(H,27,30)	UMMYIRZKFCCAAE-UHFFFAOYSA-N	CCCC(C)N1CCC(N(Cc2ccccc2)C(=O)Nc2ccc(OC)cc2F)CC1		None	427.564	427.263505548	5.52140000000001	None	5.05	None	None	None	3	5	None	None	1	1	None	44.81		1	1	None	None	None	8	None	3	2	None	31	0.60316019794547											None			None	None	None	None		
J00079	26978		InChI=1S/C26H36N4O2/c1-4-8-20(2)29-17-15-25(16-18-29)30(19-22-9-6-5-7-10-22)26(32)28-24-13-11-23(12-14-24)27-21(3)31/h5-7,9-14,20,25H,4,8,15-19H2,1-3H3,(H,27,31)(H,28,32)	ZWRHRIZWIMQVRJ-UHFFFAOYSA-N	CCCC(C)N1CCC(N(Cc2ccccc2)C(=O)Nc2ccc(NC(C)=O)cc2)CC1		None	436.6	436.283826392	5.3321	None	4.228	None	None	None	3	6	None	None	2	2	None	64.68		1	1	None	None	None	8	None	3	2	None	32	0.587628557330598											None			None	None	None	None		
J0007A	26980		InChI=1S/C24H32FN3O/c1-3-9-19(2)27-16-14-21(15-17-27)28(18-20-10-5-4-6-11-20)24(29)26-23-13-8-7-12-22(23)25/h4-8,10-13,19,21H,3,9,14-18H2,1-2H3,(H,26,29)	SWKYJTCUQYLWRT-UHFFFAOYSA-N	CCCC(C)N1CCC(N(Cc2ccccc2)C(=O)Nc2ccccc2F)CC1		None	397.538	397.252940864	5.51280000000001	None	5.135	None	None	None	2	4	None	None	1	1	None	35.58		1	1	None	None	None	7	None	3	2	None	29	0.668305112303856											None			None	None	None	None		
J0007B	26981		InChI=1S/C29H38N6O4S/c1-4-8-22(2)34-19-17-25(18-20-34)35(21-23-9-6-5-7-10-23)29(36)30-24-11-13-26(14-12-24)40(37,38)33-27-15-16-28(39-3)32-31-27/h5-7,9-16,22,25H,4,8,17-21H2,1-3H3,(H,30,36)(H,31,33)	ZQHQAHKLWAWDEG-UHFFFAOYSA-N	CCCC(C)N1CCC(N(Cc2ccccc2)C(=O)Nc2ccc(S(=O)(=O)Nc3ccc(OC)nn3)cc2)CC1		None	566.728	566.267524696	4.9731	None	4.956	None	None	None	7	10	None	None	2	2	None	116.76		1	1	None	None	None	11	None	4	3	None	40	0.336465799256972											None			None	None	None	None		
J0007C	26983		InChI=1S/C28H40N4O2/c1-3-8-23(2)30-15-13-26(14-16-30)32(22-24-9-5-4-6-10-24)28(33)29-25-11-7-12-27(21-25)31-17-19-34-20-18-31/h4-7,9-12,21,23,26H,3,8,13-20,22H2,1-2H3,(H,29,33)	PJXFBXGGZRSOGR-UHFFFAOYSA-N	CCCC(C)N1CCC(N(Cc2ccccc2)C(=O)Nc2cccc(N3CCOCC3)c2)CC1		None	464.654	464.31512652	5.21030000000001	None	4.903	None	None	None	4	6	None	None	1	1	None	48.05		1	1	None	None	None	8	None	4	2	None	34	0.582607805421576											None			None	None	None	None		
J0007D	26984		InChI=1S/C26H37N3O3/c1-5-10-20(2)28-17-15-22(16-18-28)29(19-21-11-7-6-8-12-21)26(30)27-25-23(31-3)13-9-14-24(25)32-4/h6-9,11-14,20,22H,5,10,15-19H2,1-4H3,(H,27,30)	YMSUTMPFVLUAIG-UHFFFAOYSA-N	CCCC(C)N1CCC(N(Cc2ccccc2)C(=O)Nc2c(OC)cccc2OC)CC1		None	439.6	439.283492044	5.39090000000001	None	4.804	None	None	None	4	6	None	None	1	1	None	54.04		1	1	None	None	None	9	None	3	2	None	32	0.569066811293558											None			None	None	None	None		
J0007E	26986		InChI=1S/C24H32ClN3O2/c1-3-7-18(2)27-14-12-21(13-15-27)28(17-19-8-5-4-6-9-19)24(30)26-20-10-11-23(29)22(25)16-20/h4-6,8-11,16,18,21,29H,3,7,12-15,17H2,1-2H3,(H,26,30)	INCRGADSSPLTTN-UHFFFAOYSA-N	CCCC(C)N1CCC(N(Cc2ccccc2)C(=O)Nc2ccc(O)c(Cl)c2)CC1		None	429.992	429.218304944	5.73270000000001	None	5.19	None	None	None	3	5	None	None	2	2	None	55.81		1	1	None	None	None	7	None	3	2	None	30	0.552101359450624											None			None	None	None	None		
