2P2IDB_ID;Family;UniProt;Class;Target;Partner;SuperFamily;SuperFamily_ID;Target_ID;Source;ExpData;PDBProtProt;InstanceID;PDBProtLig;Ligand;ChainID;ResidueNumber;Atoms;HeavyAtoms;MissingHeavyAtoms;MolecularWeight;ObservedFormula;Formula;Type;Covalent;Deposition_Date;Modified_Date;2P2IDB_Date;Name;SystematicName;InChI;InChIKey;SMILES;SDF
20701-0039;VHL/HIF1A;P40337;2;VHL;HIF1A;VHL;207;20701;Homo sapiens;X-RAY DIFFRACTION;4AJY;6ZHC_QL8;6ZHC;QL8;AAA;301;173;93;0;1329.603;C68 N8 O14 S3;C68 H80 N8 O14 S3;non-polymer;na;2020-06-22;2020-09-30;2022-05-01;LOJJAKUNUJJOKC-MXEISZGISA-N;c1nc(c(c2ccc(cc2)CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@H](C(C)(C)C)NC(=O)CCOCCOCCOCCOCCOCCOCC#Cc2ccc(cc2)OCCCc2c(C(=O)O)nc(s2)N2CCc3c(C2)c(ccc3)C(=O)Nc2nc3c(s2)cccc3)s1)C;6ZHC_QL8_AAA_301
20701-0040;VHL/HIF1A;P40337;2;VHL;HIF1A;VHL;207;20701;Homo sapiens;X-RAY DIFFRACTION;4AJY;7JTO_VKA;7JTO;VKA;L;406;169;85;0;1208.481;C64 F3 N11 O7 S;C64 H84 F3 N11 O7 S;non-polymer;na;2020-08-18;2021-10-13;2022-05-01;OFTPQBXGPMFYDS-QWQPEEPRSA-N;c1(c(ncs1)C)c1ccc(cc1)CNC(=O)[C@H]1N(C[C@@H](C1)O)C(=O)[C@H](C(C)(C)C)NC(=O)CCCCCCCCCC(=O)NCCN1CCN(CC1)Cc1cc(ccc1)c1cc(c(cc1)N1CCN(CC1)C)NC(=O)C1=C(CC(=O)N=C1)C(F)(F)F;7JTO_VKA_L_406
20701-0041;VHL/HIF1A;P40337;2;VHL;HIF1A;VHL;207;20701;Homo sapiens;X-RAY DIFFRACTION;4AJY;7JTP_X6M;7JTP;X6M;L;402;131;72;0;1030.140;C52 F4 N9 O7 S;C52 H59 F4 N9 O7 S;non-polymer;na;2020-08-18;2021-10-13;2022-05-01;HBHSDSLZXDASLT-FLKKWHKHSA-N;N1(C)[C@H](C)CN(C[C@@H]1C)c1ccc(cc1NC(=O)c1c[nH]c(=O)cc1C(F)(F)F)c1cc(C(=O)NCC(=O)N[C@@H](C(C)(C)C)C(=O)N2[C@H](C(=O)N[C@@H](C)c3ccc(c4c(C)ncs4)cc3)C[C@H](C2)O)ccc1F;7JTP_X6M_L_402
20701-0042;VHL/HIF1A;P40337;2;VHL;HIF1A;VHL;207;20701;Homo sapiens;X-RAY DIFFRACTION;4AJY;7KHH_WEP;7KHH;WEP;C;301;144;77;0;1096.313;C56 F2 N9 O8 S2;C56 H67 F2 N9 O8 S2;non-polymer;na;2020-10-21;2021-03-24;2022-05-01;VTPSYVSGGUUAFN-GDNJTPAESA-N;c1nc(c(c2ccc(cc2)CNC(=O)[C@@H]2C[C@H](CN2C(=O)[C@H](C(C)(C)C)NC(=O)CCCCCCCCCCNC(=O)c2cc3c(cc2CS(=O)(=O)C)c2cn(c(=O)c4c2c(c[nH]4)CN3c2c(cc(cn2)F)F)C)O)s1)C;7KHH_WEP_C_301
20701-0043;VHL/HIF1A;P40337;2;VHL;HIF1A;VHL;207;20701;Homo sapiens;X-RAY DIFFRACTION;4AJY;7PI4_7QB;7PI4;7QB;AAA;301;128;69;0;985.127;C50 F3 N10 O6 S;C50 H59 F3 N10 O6 S;non-polymer;na;2021-08-19;2021-10-20;2022-05-01;ZGSWGXNEXAXEGV-XFCHVEHOSA-N;N(c1ccccc1C(=O)NC)c1c(C(F)(F)F)cnc(c1)Nc1c(cc(N2CCN(CC(=O)N[C@@H](C(C)(C)C)C(=O)N3C[C@@H](C[C@H]3C(=O)N[C@@H](C)c3ccc(cc3)c3c(C)ncs3)O)CC2)cc1)OC;7PI4_7QB_AAA_301
20701-0044;VHL/HIF1A;P40337;2;VHL;HIF1A;VHL;207;20701;Homo sapiens;X-RAY DIFFRACTION;4AJY;7Q2J_8KH;7Q2J;8KH;C;401;131;71;0;1012.149;C52 F3 N9 O7 S;C52 H60 F3 N9 O7 S;non-polymer;na;2021-10-25;2021-11-24;2022-06-15;OFNZESNEBSQKSE-BQGOKDIQSA-N;O=C(c1ccc(cc1)c1cc(NC(=O)c2c(C(F)(F)F)cc(=O)[nH]c2)c(cc1)N1CCN(CC1)C)NCCCCC(=O)N[C@@H](C(C)(C)C)C(=O)N1[C@@H](C[C@@H](O)C1)C(=O)NCc1ccc(cc1)c1scnc1C;7Q2J_8KH_C_401
20701-0045;VHL/HIF1A;P40337;2;VHL;HIF1A;VHL;207;20701;Homo sapiens;X-RAY DIFFRACTION;4AJY;7Z6L_IEI;7Z6L;IEI;B;201;129;67;0;1038.077;C53 Br F N8 O6 S;C53 H62 Br F N8 O6 S;non-polymer;na;2022-03-12;2022-10-26;2022-12-14;YUFHVVATBPCYPQ-BQGOKDIQSA-N;c1c(ccc(CNC(=O)[C@@H]2C[C@H](CN2C(=O)[C@H](C(C)(C)C)NC(=O)C2(CC2)F)O)c1OCCCN1CC[C@@H](CC1)c1cc2c(cc1)n1c(n2C2CCCC2)nc(=O)c2c1cccc2Br)c1c(ncs1)C;7Z6L_IEI_B_201
20701-0046;VHL/HIF1A;P40337;2;VHL;HIF1A;VHL;207;20701;Homo sapiens;X-RAY DIFFRACTION;4AJY;7S4E_87A;7S4E;87A;B;308;123;65;0;936.104;C49 F N9 O7 S;C49 H58 F N9 O7 S;non-polymer;NA 305 Q NA <=> 87A 308 T O4;2021-09-08;2023-02-01;2023-03-02;IVARZBJJMMUJHI-SQKKEFIPSA-N;Cc1c(c2ccc(c(OCCOc3ccc(CN4CCN(c5cc(c6ccccc6O)nnc5N)CC4)cc3)c2)CNC(=O)[C@@H]2C[C@H](CN2C(=O)[C@H](C(C)(C)C)NC(=O)C2(CC2)F)O)scn1;7S4E_87A_B_308
20701-0047;VHL/HIF1A;P40337;2;VHL;HIF1A;VHL;207;20701;Homo sapiens;X-RAY DIFFRACTION;4AJY;7Z77_IFF;7Z77;IFF;C;1501;128;66;0;1022.077;C53 Br F N8 O5 S;C53 H62 Br F N8 O5 S;non-polymer;na;2022-03-15;2022-10-26;2023-03-02;DUPGTSRNDUFWBT-BYIGUQMMSA-N;c1c(ccc([C@@H](NC(=O)[C@@H]2C[C@H](CN2C(=O)[C@H](C(C)(C)C)NC(=O)C2(CC2)F)O)CCCN2CC[C@@H](CC2)c2cc3c(cc2)n2c(n3C3CCCC3)nc(=O)c3c2cccc3Br)c1)c1c(ncs1)C;7Z77_IFF_C_1501
20701-0048;VHL/HIF1A;P40337;2;VHL;HIF1A;VHL;207;20701;Homo sapiens;X-RAY DIFFRACTION;4AJY;7ZNT_IZR;7ZNT;IZR;C;301;126;67;0;1016.707;C50 Cl F N9 O5 S3;C50 H59 Cl F N9 O5 S3;non-polymer;na;2022-04-22;2022-11-23;2023-03-02;PUFDOIOQZFAXQD-TZPPCSJFSA-N;Cc1ncsc1c1ccc(cc1)CNC(=O)[C@@H]1C[C@@H](O)CN1C(=O)[C@@H](NC(=O)C1(F)CC1)C(C)(C)SCCCCCCNC(=O)C[C@@H]1N=C(c2c(n3c1nnc3C)sc(C)c2C)c1ccc(Cl)cc1;7ZNT_IZR_C_301
20701-0049;VHL/HIF1A;P40337;2;VHL;HIF1A;VHL;207;20701;Homo sapiens;X-RAY DIFFRACTION;4AJY;8BB2_Q3X;8BB2;Q3X;L;403;153;81;0;1160.306;C58 F3 N9 O11 S;C58 H72 F3 N9 O11 S;non-polymer;na;2022-10-12;2022-11-09;2023-03-02;MZOFELXFRDGDBN-GYPJNVOQSA-N;c1(c(c2ccc(cc2)CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@H](C(C)(C)C)NC(=O)CCOCCOCCOCCOCCNC(=O)c2ccc(c3ccc(c(c3)NC(=O)c3cnc(cc3C(F)(F)F)O)N3CCN(C)CC3)cc2)scn1)C;8BB2_Q3X_L_403
20701-0050;VHL/HIF1A;P40337;2;VHL;HIF1A;VHL;207;20701;Homo sapiens;X-RAY DIFFRACTION;4AJY;8BB3_Q3X;8BB3;Q3X;L;407;153;81;0;1160.306;C58 F3 N9 O11 S;C58 H72 F3 N9 O11 S;non-polymer;na;2022-10-12;2022-11-09;2023-03-02;MZOFELXFRDGDBN-GYPJNVOQSA-N;c1(c(c2ccc(cc2)CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@H](C(C)(C)C)NC(=O)CCOCCOCCOCCOCCNC(=O)c2ccc(c3ccc(c(c3)NC(=O)c3cnc(cc3C(F)(F)F)O)N3CCN(C)CC3)cc2)scn1)C;8BB3_Q3X_L_407
20701-0051;VHL/HIF1A;P40337;2;VHL;HIF1A;VHL;207;20701;Homo sapiens;X-RAY DIFFRACTION;4AJY;8BB4_Q3R;8BB4;Q3R;P;301;128;70;0;998.123;C51 F3 N9 O7 S;C51 H58 F3 N9 O7 S;non-polymer;na;2022-10-12;2022-11-09;2023-03-02;KFCLTULBYCCZBG-LTJJNQLXSA-N;O=C(NCc1ccc(cc1)c1scnc1C)[C@H]1N(C[C@H](O)C1)C(=O)[C@H](C(C)(C)C)NC(=O)CCCNC(=O)c1ccc(cc1)c1cc(c(N2CCN(C)CC2)cc1)NC(=O)c1c(C(F)(F)F)cc(O)nc1;8BB4_Q3R_P_301
20701-0052;VHL/HIF1A;P40337;2;VHL;HIF1A;VHL;207;20701;Homo sapiens;X-RAY DIFFRACTION;4AJY;8BB5_Q43;8BB5;Q43;C;302;135;75;0;1060.192;C56 F3 N9 O7 S;C56 H60 F3 N9 O7 S;non-polymer;Q43 302 H O2 <=> K 304 J K;2022-10-12;2022-11-09;2023-03-02;PJYZWCPLYVFKHH-PNWJTEEHSA-N;N(C(=O)[C@@H]1C[C@@H](O)CN1C(=O)[C@@H](NC(=O)Cc1ccc(CNC(=O)c2ccc(c3ccc(c(NC(=O)c4c(C(F)(F)F)cc(O)nc4)c3)N3CCN(CC3)C)cc2)cc1)C(C)(C)C)Cc1ccc(c2c(C)ncs2)cc1;8BB5_Q43_C_302
20701-0053;VHL/HIF1A;P40337;2;VHL;HIF1A;VHL;207;20701;Homo sapiens;X-RAY DIFFRACTION;4AJY;8BDI_QF7;8BDI;QF7;L;301;77;39;0;587.706;C29 F N5 O5 S;C29 H38 F N5 O5 S;non-polymer;na;2022-10-19;2023-04-26;2023-07-13;PTPPMFQIIPBSRV-MDAIXWLXSA-N;N(C(=O)[C@H]1N(C[C@@H](C1)O)C(=O)[C@@H](NC(=O)C1(CC1)F)C(C)(C)C)[C@@H](CC(=O)NC)c1ccc(cc1)c1c(ncs1)C;8BDI_QF7_L_301
20701-0054;VHL/HIF1A;P40337;2;VHL;HIF1A;VHL;207;20701;Homo sapiens;X-RAY DIFFRACTION;4AJY;8BDJ_QE0;8BDJ;QE0;C;301;68;34;0;508.007;C25 Cl N3 O6;C25 H34 Cl N3 O6;non-polymer;na;2022-10-19;2023-04-26;2023-07-13;WKWHAFRANUQYKI-KZHMMYNISA-N;C1[C@@H](C(=O)N[C@H](c2c(cc(cc2)Cl)OCCOC)C)N(C(=O)[C@H](C(C)C)c2cc(C)no2)C[C@@H]1O;8BDJ_QE0_C_301
20701-0055;VHL/HIF1A;P40337;2;VHL;HIF1A;VHL;207;20701;Homo sapiens;X-RAY DIFFRACTION;4AJY;8BDL_QF3;8BDL;QF3;C;301;77;39;0;570.700;C29 N4 O6 S;C29 H38 N4 O6 S;non-polymer;na;2022-10-19;2023-04-26;2023-07-13;VMVWCWSHAYNZLZ-CVGMMOOQSA-N;[C@@H]1(N(C[C@@H](C1)O)C(=O)[C@@H](c1cc(no1)C)C(C)C)C(=O)N[C@H](c1ccc(cc1OCCOC)c1c(ncs1)C)C;8BDL_QF3_C_301
20701-0056;VHL/HIF1A;P40337;2;VHL;HIF1A;VHL;207;20701;Homo sapiens;X-RAY DIFFRACTION;4AJY;8BDM_QE9;8BDM;QE9;I;301;74;38;0;556.674;C28 N4 O6 S;C28 H36 N4 O6 S;non-polymer;na;2022-10-19;2023-04-26;2023-07-13;WWEGKLBXPISXSU-OTNCWRBYSA-N;[C@@H]1(N(C[C@@H](C1)O)C(=O)[C@@H](c1cc(no1)C)C(C)C)C(=O)NCc1ccc(cc1OCCOC)c1c(ncs1)C;8BDM_QE9_I_301
20701-0057;VHL/HIF1A;P40337;2;VHL;HIF1A;VHL;207;20701;Homo sapiens;X-RAY DIFFRACTION;4AJY;8BDN_QFR;8BDN;QFR;C;301;66;35;0;509.620;C26 N5 O4 S;C26 H31 N5 O4 S;non-polymer;na;2022-10-19;2023-04-26;2023-07-13;SJWOQSNEWHFLAZ-RVNGOIKDSA-N;C1N([C@@H](C[C@H]1O)C1=NO[C@@](N1)(c1ccc(cc1)c1scnc1C)C)C(=O)[C@@H](c1cc(no1)C)C(C)C;8BDN_QFR_C_301
20701-0058;VHL/HIF1A;P40337;2;VHL;HIF1A;VHL;207;20701;Homo sapiens;X-RAY DIFFRACTION;4AJY;8BDO_QFF;8BDO;QFF;C;301;61;33;0;484.568;C24 N4 O5 S;C24 H28 N4 O5 S;non-polymer;na;2022-10-19;2023-04-26;2023-07-13;JHCAFLBHJQDQTN-SLYNCCJLSA-N;Cc1cc([C@H](C(=O)N2C[C@@H](C[C@H]2C(=O)NOc2ccc(cc2)c2scnc2C)O)C(C)C)on1;8BDO_QFF_C_301
20701-0059;VHL/HIF1A;P40337;2;VHL;HIF1A;VHL;207;20701;Homo sapiens;X-RAY DIFFRACTION;4AJY;8BDS_QIY;8BDS;QIY;C;402;131;70;0;1035.045;C50 Cl2 N9 O9 S;C50 H61 Cl2 N9 O9 S;non-polymer;na;2022-10-20;2023-04-26;2023-07-13;VPCHZAQARNLMRU-YLIPSVQPSA-N;C(OCCOCCOCCNC(=O)C[C@H]1c2nnc(C)n2c2c(c(c(C)s2)C)C(=N1)c1ccc(cc1)Cl)CNC(=O)C[C@@H](c1ccc(Cl)cc1)NC(=O)[C@@H]1C[C@@H](O)CN1C(=O)[C@H](C(C)C)c1cc(C)no1;8BDS_QIY_C_402
20701-0060;VHL/HIF1A;P40337;2;VHL;HIF1A;VHL;207;20701;Homo sapiens;X-RAY DIFFRACTION;4AJY;8BDT_QLX;8BDT;QLX;D;301;140;75;0;1097.738;C54 Cl N10 O9 S2;C54 H65 Cl N10 O9 S2;non-polymer;na;2022-10-20;2023-04-26;2023-07-13;COKARWVIPXUBBF-RBFTVJCPSA-N;N(C(=O)[C@@H]1C[C@@H](O)CN1C(=O)[C@H](C(C)C)c1onc(C)c1)[C@@H](CC(=O)NCCOCCOCCOCCNC(=O)C[C@@H]1N=C(c2ccc(Cl)cc2)c2c(C)c(C)sc2n2c1nnc2C)c1ccc(c2scnc2C)cc1;8BDT_QLX_D_301
20701-0061;VHL/HIF1A;P40337;2;VHL;HIF1A;VHL;207;20701;Homo sapiens;X-RAY DIFFRACTION;4AJY;8BDX_QIY;8BDX;QIY;D;301;131;70;0;1035.045;C50 Cl2 N9 O9 S;C50 H61 Cl2 N9 O9 S;non-polymer;na;2022-10-20;2023-04-26;2023-07-13;VPCHZAQARNLMRU-YLIPSVQPSA-N;C(OCCOCCOCCNC(=O)C[C@H]1c2nnc(C)n2c2c(c(c(C)s2)C)C(=N1)c1ccc(cc1)Cl)CNC(=O)C[C@@H](c1ccc(Cl)cc1)NC(=O)[C@@H]1C[C@@H](O)CN1C(=O)[C@H](C(C)C)c1cc(C)no1;8BDX_QIY_D_301
20701-0062;VHL/HIF1A;P40337;2;VHL;HIF1A;VHL;207;20701;Homo sapiens;X-RAY DIFFRACTION;4AJY;8BEB_QIK;8BEB;QIK;C;301;125;68;0;993.634;C50 Cl N10 O6 S2;C50 H57 Cl N10 O6 S2;non-polymer;na;2022-10-21;2023-04-26;2023-07-13;KRPIEYYWXMOWMP-CFAWEHKJSA-N;Cc1ncsc1c1ccc(cc1)[C@H](CC(=O)NCCCCNC(=O)C[C@@H]1N=C(c2c(n3c1nnc3C)sc(C)c2C)c1ccc(Cl)cc1)NC(=O)[C@@H]1C[C@@H](O)CN1C(=O)[C@H](C(C)C)c1cc(C)no1;8BEB_QIK_C_301
20701-0063;VHL/HIF1A;P40337;2;VHL;HIF1A;VHL;207;20701;Homo sapiens;X-RAY DIFFRACTION;4AJY;8C13_SYF;8C13;SYF;L;301;116;59;0;844.030;C44 N7 O8 S;C44 H57 N7 O8 S;non-polymer;na;2022-12-20;2022-12-28;2023-07-13;DZVPJUGTNDKRRC-ZAZQKZRESA-N;C(NC(=O)[C@@H]1C[C@H](CN1C(=O)[C@@H](NC(=O)CCOCCOCCOc1c(cc(c2nc3CCCn3c2)cc1)CNC(=O)C)C(C)(C)C)O)c1ccc(c2c(C)ncs2)cc1;8C13_SYF_L_301
20701-0064;VHL/HIF1A;P40337;2;VHL;HIF1A;VHL;207;20701;Homo sapiens;X-RAY DIFFRACTION;4AJY;8P0F_WBN;8P0F;WBN;A;301;51;29;0;422.500;C22 N4 O3 S;C22 H22 N4 O3 S;non-polymer;na;2023-05-10;2023-05-31;2023-11-16;LCYOGYSKPSKGLU-QZTJIDSGSA-N;n1csc(c2ccc(CNC(=O)[C@@H]3C(=O)N(C[C@@H](C3)O)c3ccccn3)cc2)c1C;8P0F_WBN_A_301
20701-0065;VHL/HIF1A;P40337;2;VHL;HIF1A;VHL;207;20701;Homo sapiens;X-RAY DIFFRACTION;4AJY;8CQE_VFO;8CQE;VFO;C;301;75;39;0;574.682;C29 F2 N4 O4 S;C29 H36 F2 N4 O4 S;non-polymer;na;2023-03-06;2023-10-11;2024-01-25;HWXXTNVUYSSVNI-IBTIQNRDSA-N;c12cc(c(c3c(C)ncs3)cc1CCC[C@@H]2NC(=O)[C@@H]1C[C@H](CN1C(=O)[C@H](C(C)(C)C)NC(=O)C1(CC1)F)O)F;8CQE_VFO_C_301
20701-0066;VHL/HIF1A;P40337;2;VHL;HIF1A;VHL;207;20701;Homo sapiens;X-RAY DIFFRACTION;4AJY;8CQK_VYQ;8CQK;VYQ;C;301;73;36;0;544.681;C28 F N4 O4 S;C28 H37 F N4 O4 S;non-polymer;na;2023-03-06;2023-10-11;2024-01-25;NBHYPBDUODSQHJ-DTPUHQDNSA-N;c1c(c(C)cc(c2c(C)ncs2)c1)[C@H](C)NC(=O)[C@@H]1C[C@H](CN1C(=O)[C@H](C(C)(C)C)NC(=O)C1(CC1)F)O;8CQK_VYQ_C_301
20701-0067;VHL/HIF1A;P40337;2;VHL;HIF1A;VHL;207;20701;Homo sapiens;X-RAY DIFFRACTION;4AJY;8CQL_VH3;8CQL;VH3;C;301;75;39;0;578.671;C28 F2 N4 O5 S;C28 H36 F2 N4 O5 S;non-polymer;na;2023-03-06;2023-10-11;2024-01-25;PWPAOVSRKMPDRI-SKSOZTCFSA-N;c1(c(cc([C@H](C)NC(=O)[C@@H]2C[C@H](CN2C(=O)[C@H](C(C)(C)C)NC(=O)C2(CC2)F)O)c(c1)OC)F)c1c(C)ncs1;8CQL_VH3_C_301
20701-0068;VHL/HIF1A;P40337;2;VHL;HIF1A;VHL;207;20701;Homo sapiens;X-RAY DIFFRACTION;4AJY;8EWV_X5K;8EWV;X5K;C;501;135;66;0;940.211;C48 N13 O5 S;C48 H69 N13 O5 S;non-polymer;na;2022-10-24;2023-11-15;2024-01-25;NCTRMGWBUJFIPQ-ZJMRITFWSA-N;C1CC(CCN1c1nc(nc(n1)N(CCC(=O)NC1CC1)C)N(Cc1c(C)nn(c1C)C)C)CCC(=O)N[C@H](C(=O)N1[C@H](C(=O)NCc2ccc(cc2)c2c(C)ncs2)C[C@H](C1)O)C(C)(C)C;8EWV_X5K_C_501
20701-0069;VHL/HIF1A;P40337;2;VHL;HIF1A;VHL;207;20701;Homo sapiens;X-RAY DIFFRACTION;4AJY;8G1P_FWZ;8G1P;FWZ;C;301;122;64;0;920.105;C49 F N9 O6 S;C49 H58 F N9 O6 S;non-polymer;na;2023-02-02;2023-08-30;2024-01-25;UTZVLJZPTDCKCT-XBPZXCMESA-N;N([C@H](C(=O)N1[C@H](C(=O)NCc2c(cc(cc2)c2c(ncs2)C)OCCc2ccc(CN3CCN(CC3)c3cc(nnc3N)c3c(cccc3)O)cc2)C[C@H](C1)O)C(C)(C)C)C(=O)C1(F)CC1;8G1P_FWZ_C_301
20701-0070;VHL/HIF1A;P40337;2;VHL;HIF1A;VHL;207;20701;Homo sapiens;X-RAY DIFFRACTION;4AJY;8G1Q_YHB;8G1Q;YHB;C;301;108;58;0;818.986;C43 N10 O5 S;C43 H50 N10 O5 S;non-polymer;na;2023-02-02;2023-08-30;2024-01-25;UTVJRQFHWBOCCR-IKYVMSNGSA-N;C(=O)([C@@H]1C[C@H](CN1C(=O)[C@H](C(C)(C)C)NC(=O)c1cc(N2CCN(c3c(N)nnc(c4ccccc4O)c3)CC2)ncc1)O)N[C@H](c1ccc(c2c(C)ncs2)cc1)C;8G1Q_YHB_C_301
20701-0071;VHL/HIF1A;P40337;2;VHL;HIF1A;VHL;207;20701;Homo sapiens;X-RAY DIFFRACTION;4AJY;8PC2_XZW;8PC2;XZW;B;301;185;94;0;1343.602;C72 F N8 O14 S;C72 H91 F N8 O14 S;non-polymer;na;2023-06-09;2024-01-24;2024-04-08;FKTLFLSCPIJSAI-RXUWPDNZSA-N;C1CC1(F)C(=O)N[C@@H](C(C)(C)C)C(=O)N1C[C@H](O)C[C@H]1C(=O)NCc1ccc(c2scnc2C)cc1OCCCn1cc(nn1)COc1ccc(cc1)[C@@H](CCc1cc(c(cc1)OC)OC)OC(=O)[C@@H]1CCCCN1C(=O)[C@@H](C1CCCCC1)c1cc(c(c(c1)OC)OC)OC;8PC2_XZW_B_301
20701-0072;VHL/HIF1A;P40337;2;VHL;HIF1A;VHL;207;20701;Homo sapiens;X-RAY DIFFRACTION;4AJY;8QVU_WYL;8QVU;WYL;B;302;134;72;0;1019.247;C50 N14 O6 S2;C50 H62 N14 O6 S2;non-polymer;na;2023-10-18;2023-12-06;2024-04-08;DQRZNYPHOWVXPQ-YDUPODKQSA-N;n1nc(cn1[C@H](C(=O)N1[C@H](C(=O)N[C@@H](CO)c2ccc(cc2)c2c(C)ncs2)C[C@H](C1)O)C(C)C)OCCCCN1C[C@H](C)N(CCC1)c1nc(ccn1)c1noc([C@@]2(C)CCCc3c2c(C#N)c(N)s3)n1;8QVU_WYL_B_302
20701-0073;VHL/HIF1A;P40337;2;VHL;HIF1A;VHL;207;20701;Homo sapiens;X-RAY DIFFRACTION;4AJY;8QW7_X53;8QW7;X53;B;401;130;70;0;989.218;C50 N12 O6 S2;C50 H60 N12 O6 S2;non-polymer;na;2023-10-18;2023-12-06;2024-04-08;YIBGZBSCYLTBRE-GMDSDUMKSA-N;c1(nc(c2nc([C@@]3(c4c(CCC3)sc(c4C#N)N)C)on2)ccn1)N1CCCN(CCCCOc2cc([C@H](C(=O)N3[C@@H](C[C@H](C3)O)C(=O)NCc3ccc(cc3)c3c(C)ncs3)C(C)C)on2)C[C@@H]1C;8QW7_X53_B_401
20701-0074;VHL/HIF1A;P40337;2;VHL;HIF1A;VHL;207;20701;Homo sapiens;X-RAY DIFFRACTION;4AJY;8G1P_FWZ;8G1P;FWZ;C;301;122;64;0;920.105;C49 F N9 O6 S;C49 H58 F N9 O6 S;non-polymer;na;2023-02-02;2023-08-30;2024-06-18;UTZVLJZPTDCKCT-XBPZXCMESA-N;N([C@H](C(=O)N1[C@H](C(=O)NCc2c(cc(cc2)c2c(ncs2)C)OCCc2ccc(CN3CCN(CC3)c3cc(nnc3N)c3c(cccc3)O)cc2)C[C@H](C1)O)C(C)(C)C)C(=O)C1(F)CC1;8G1P_FWZ_C_301
20701-0075;VHL/HIF1A;P40337;2;VHL;HIF1A;VHL;207;20701;Homo sapiens;X-RAY DIFFRACTION;4AJY;8QJR_VLH;8QJR;VLH;C;305;145;76;0;1068.292;C57 N11 O8 S;C57 H69 N11 O8 S;non-polymer;na;2023-09-13;2024-02-07;2024-06-18;MOMWKZXTQZEWBK-YZJDURMXSA-N;C1N(C[C@H]2N([C@@H]1CC2)c1ccnc(O[C@@H]2C[C@@H](O[C@@H]3CCN(CCOc4noc([C@H](C(=O)N5[C@H](C(=O)N[C@H](c6ccc(c7scnc7C)cc6)C)C[C@@H](O)C5)C(C)C)c4)CC3)C2)c1)c1cc(c2c(cccc2)O)nnc1N;8QJR_VLH_C_305
20701-0076;VHL/HIF1A;P40337;2;VHL;HIF1A;VHL;207;20701;Homo sapiens;X-RAY DIFFRACTION;4AJY;8QJS_VL6;8QJS;VL6;C;301;81;41;0;600.726;C30 N4 O7 S;C30 H40 N4 O7 S;non-polymer;na;2023-09-13;2024-02-07;2024-06-18;NBSZVQIAZCKTLM-BOALBMDWSA-N;C(COCCOC)Oc1cc([C@@H](C(C)C)C(=O)N2C[C@@H](C[C@H]2C(=O)N[C@H](c2ccc(c3scnc3C)cc2)C)O)on1;8QJS_VL6_C_301
20701-0077;VHL/HIF1A;P40337;2;VHL;HIF1A;VHL;207;20701;Homo sapiens;ELECTRON MICROSCOPY;4AJY;8R5H_759;8R5H;759;H;301;130;68;0;1004.655;C49 Cl N9 O8 S2;C49 H62 Cl N9 O8 S2;non-polymer;na;2023-11-16;2024-04-17;2024-06-18;HJITZUXCPZGZPX-PYNGZGNASA-N;CC1=C(SCN1)c1ccc(cc1)CNC(=O)[C@@H]1C[C@@H](O)CN1C(=O)[C@H](C(C)(C)C)NC(=O)COCCOCCOCCNC(=O)C[C@@H]1N=C(c2c(n3c1nnc3C)sc(C)c2C)c1ccc(Cl)cc1;8R5H_759_H_301
20701-0078;VHL/HIF1A;P40337;2;VHL;HIF1A;VHL;207;20701;Homo sapiens;ELECTRON MICROSCOPY;4AJY;8RX0_759;8RX0;759;B;301;130;68;0;1004.655;C49 Cl N9 O8 S2;C49 H62 Cl N9 O8 S2;non-polymer;na;2024-02-05;2024-09-04;2024-09-20;HJITZUXCPZGZPX-PYNGZGNASA-N;CC1=C(SCN1)c1ccc(cc1)CNC(=O)[C@@H]1C[C@@H](O)CN1C(=O)[C@H](C(C)(C)C)NC(=O)COCCOCCOCCNC(=O)C[C@@H]1N=C(c2c(n3c1nnc3C)sc(C)c2C)c1ccc(Cl)cc1;8RX0_759_B_301
20701-0079;VHL/HIF1A;P40337;2;VHL;HIF1A;VHL;207;20701;Homo sapiens;X-RAY DIFFRACTION;4AJY;8VLB_3JF;8VLB;3JF;A;301;64;32;0;472.600;C24 N4 O4 S;C24 H32 N4 O4 S;non-polymer;na;2024-01-11;2024-03-13;2024-09-20;GFVIEZBZIUKYOG-SVFBPWRDSA-N;CC(=O)N[C@@H](C(C)(C)C)C(=O)N1C[C@H](O)C[C@H]1C(=O)NCc1ccc(cc1)c1scnc1C;8VLB_3JF_A_301
20701-0080;VHL/HIF1A;P40337;2;VHL;HIF1A;VHL;207;20701;Homo sapiens;ELECTRON MICROSCOPY;4AJY;8WDK_W6U;8WDK;W6U;V;301;144;74;0;1043.285;C55 N12 O7 S;C55 H70 N12 O7 S;non-polymer;na;2023-09-15;2024-10-16;2025-03-05;QQLAKZIDPLGLSV-VZUPZQALSA-N;n1csc(c2ccc(CNC(=O)[C@H]3N(C(=O)[C@@H](NC(=O)CCOCCCCN4CCN(CC4)c4ccc(Nc5ncc6c(=O)n(CC=C)n(c6n5)c5nc(ccc5)C(C)(C)O)cc4)C(C)(C)C)C[C@@H](C3)O)cc2)c1C;8WDK_W6U_V_301
